Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label
ES;CCAA Madrid;NET_ES213A;40.449099999999994, -3.8036999999999996;PM2.5;EEA Spain;µg/m³;10.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Madrid;NET_ES213A;40.44950000000001, -3.4776;NO2;EEA Spain;µg/m³;13.0;2024-03-11T11:00:00+01:00;Spain
ES;CCAA Madrid;NET_ES213A;40.44950000000001, -3.4776;PM10;EEA Spain;µg/m³;2.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Navarra;NET_ES215A;42.074000000000005, -1.628;PM10;EEA Spain;µg/m³;9.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA La Rioja;NET_ES217A;42.46399999999999, -2.4280000000000004;CO;EEA Spain;µg/m³;790.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Com. Valenciana;NET_ES210A;39.98194443999999, 0.010555550000000002;PM2.5;EEA Spain;µg/m³;0.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Com. Valenciana;NET_ES210A;39.98888888, -0.02611111;NO2;EEA Spain;µg/m³;7.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Com. Valenciana;NET_ES210A;40.01277777, -0.05722222;PM10;EEA Spain;µg/m³;1.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Asturias;NET_ES203A;43.30689999999999, -5.7057;NO2;EEA Spain;µg/m³;8.4;2024-03-11T13:00:00+01:00;Spain
ES;CCAA País Vasco;NET_ES216A;43.212909999999994, -3.1344000000000003;SO2;EEA Spain;µg/m³;5.0;2024-03-11T12:00:00+01:00;Spain
ES;CCAA País Vasco;NET_ES216A;43.212909999999994, -3.1344000000000003;NO2;EEA Spain;µg/m³;4.0;2024-03-11T12:00:00+01:00;Spain
ES;Ayto Madrid;NET_ES131A;40.464999999999996, -3.60888888;O3;EEA Spain;µg/m³;80.0;2024-03-11T12:00:00+01:00;Spain
ES;CCAA Castilla y León;NET_ES208A;41.66555554999999, -3.68888888;PM10;EEA Spain;µg/m³;4.0;2024-03-11T12:00:00+01:00;Spain
ES;CCAA Castilla y León;NET_ES208A;41.66555554999999, -3.68888888;NO2;EEA Spain;µg/m³;7.0;2024-03-11T11:00:00+01:00;Spain
ES;CCAA País Vasco;NET_ES216A;43.273789999999984, -2.05051;PM2.5;EEA Spain;µg/m³;7.0;2024-03-11T12:00:00+01:00;Spain
ES;CCAA País Vasco;NET_ES216A;43.26874, -2.01913;PM2.5;EEA Spain;µg/m³;6.0;2024-03-11T12:00:00+01:00;Spain
ES;CCAA País Vasco;NET_ES216A;43.12518, -2.31811;PM10;EEA Spain;µg/m³;10.0;2024-03-11T12:00:00+01:00;Spain
ES;CCAA Andalucía;NET_ES201A;36.13622999999999, -5.45343;SO2;EEA Spain;µg/m³;3.0;2024-03-11T12:00:00+01:00;Spain
ES;CCAA País Vasco;NET_ES216A;43.2213, -2.02328;SO2;EEA Spain;µg/m³;6.0;2024-03-11T12:00:00+01:00;Spain
ES;CCAA Com. Valenciana;NET_ES210A;39.89222222, -0.065;PM10;EEA Spain;µg/m³;4.0;2024-03-11T12:00:00+01:00;Spain
ES;Ayto Madrid;NET_ES131A;40.478333330000005, -3.71138888;NO;EEA Spain;µg/m³;1.0;2024-03-05T01:00:00+01:00;Spain
ES;CCAA País Vasco;NET_ES216A;42.843611110000005, -2.66138888;PM2.5;EEA Spain;µg/m³;9.0;2024-03-11T12:00:00+01:00;Spain
ES;CCAA País Vasco;NET_ES216A;43.2549, -2.9023;SO2;EEA Spain;µg/m³;5.0;2024-03-11T12:00:00+01:00;Spain
ES;CCAA País Vasco;NET_ES216A;43.298460000000006, -2.930380000000001;NO2;EEA Spain;µg/m³;12.0;2024-03-11T12:00:00+01:00;Spain
ES;CCAA País Vasco;NET_ES216A;43.048109999999994, -2.19138;PM2.5;EEA Spain;µg/m³;8.0;2024-03-11T12:00:00+01:00;Spain
ES;CCAA Andalucía;NET_ES201A;37.28156, -6.8338399999999995;NO;EEA Spain;µg/m³;6.0;2024-01-25T01:00:00+01:00;Spain
ES;CCAA País Vasco;NET_ES216A;43.25883000000001, -2.94565;PM2.5;EEA Spain;µg/m³;5.0;2024-03-11T11:00:00+01:00;Spain
ES;CCAA Andaluc��a;NET_ES201A;36.66086000000001, -6.114490000000001;O3;EEA Spain;µg/m³;61.0;2024-03-11T11:00:00+01:00;Spain
ES;CCAA Asturias;NET_ES203A;43.1788, -6.552699999999999;NO;EEA Spain;µg/m³;2.0;2024-01-31T01:00:00+01:00;Spain
ES;CCAA Com. Valenciana;NET_ES210A;40.06222222, 0.07277777;NO;EEA Spain;µg/m³;2.0;2024-01-16T23:00:00+01:00;Spain
ES;CCAA Galicia;NET_ES212A;43.532899999999984, -7.737700000000001;NO2;EEA Spain;µg/m³;1.4;2024-03-01T01:00:00+01:00;Spain
ES;CCAA Castilla y Le��n;NET_ES208A;42.55069999999999, -6.6036;SO2;EEA Spain;µg/m³;6.0;2024-02-22T08:00:00+01:00;Spain
ES;CCAA Madrid;NET_ES213A;40.28759999999999, -3.2211000000000007;CO;EEA Spain;µg/m³;100.0;2024-02-01T00:00:00+01:00;Spain
ES;CCAA Andalucía;NET_ES201A;37.271677000000004, -6.925290000000001;CO;EEA Spain;µg/m³;324.0;2024-02-01T00:00:00+01:00;Spain
ES;CCAA Andalucía;NET_ES201A;37.271677000000004, -6.925290000000001;O3;EEA Spain;µg/m³;24.0;2024-02-01T00:00:00+01:00;Spain
ES;CCAA Navarra;NET_ES215A;42.80599999999999, -1.6529999999999998;PM10;EEA Spain;µg/m³;26.0;2024-01-29T22:00:00+01:00;Spain
ES;CCAA Cast. la Mancha;NET_ES207A;38.98079999999999, -1.8452000000000002;O3;EEA Spain;µg/m³;47.0;2024-01-29T22:00:00+01:00;Spain
ES;CCAA Cast. la Mancha;NET_ES207A;39.9638, -4.8257;PM10;EEA Spain;µg/m³;42.0;2024-01-29T22:00:00+01:00;Spain
ES;CCAA Galicia;NET_ES212A;42.88779999999999, -8.5311;CO;EEA Spain;µg/m³;280.0;2024-01-29T22:00:00+01:00;Spain
ES;CCAA Galicia;NET_ES212A;42.88779999999999, -8.5311;SO2;EEA Spain;µg/m³;1.0;2024-01-29T22:00:00+01:00;Spain
ES;La Rioja;ES1753A;42.3399999994653, -2.05972;NO;EEA Spain;µg/m³;3.3;2024-01-12T01:00:00+01:00;Spain
ES;Ourense;ES2014A;42.0616666594658, -7.40854166;PM10;EEA Spain;µg/m³;17.0;2024-01-29T20:00:00+01:00;Spain
ES;A Coruña;ES1138A;43.367777769464, -8.418888879999999;O3;EEA Spain;µg/m³;7.7;2024-01-29T21:00:00+01:00;Spain
ES;Madrid;ES1563A;40.4791699994696, -3.37778;PM2.5;EEA Spain;µg/m³;9.0;2024-01-29T21:00:00+01:00;Spain
ES;La Rioja;ES1649A;42.1758299994656, -1.74333;SO2;EEA Spain;µg/m³;2.9;2024-01-29T21:00:00+01:00;Spain
ES;Pontevedra;ES1439A;42.2027777694656, -8.74694444;NO;EEA Spain;µg/m³;4.2;2024-01-02T01:00:00+01:00;Spain
ES;Almería;ES1996A;37.1934199994825, -1.9854;O3;EEA Spain;µg/m³;77.0;2024-01-29T21:00:00+01:00;Spain
ES;Almería;ES1996A;37.1934199994825, -1.9854;NO;EEA Spain;µg/m³;1.0;2024-01-25T01:00:00+01:00;Spain
ES;La Rioja;ES1746A;42.3416699994653, -2.23167;PM10;EEA Spain;µg/m³;153.0;2024-01-29T20:00:00+01:00;Spain
ES;La Rioja;ES1746A;42.3416699994653, -2.23167;NO;EEA Spain;µg/m³;1.9;2024-01-02T01:00:00+01:00;Spain
ES;Madrid;ES1564A;40.5405599994694, -3.64472;NO2;EEA Spain;µg/m³;65.0;2024-01-29T21:00:00+01:00;Spain
ES;Madrid;ES1803A;40.6338899994691, -4.01333;NO;EEA Spain;µg/m³;2.0;2024-01-01T01:00:00+01:00;Spain
ES;Pontevedra;ES2061A;42.7164799994647, -8.644104999999998;NO2;EEA Spain;µg/m³;67.0;2024-01-29T20:00:00+01:00;Spain
ES;Araba/Álava;ES1489A;42.8752777694645, -3.2313888800000004;SO2;EEA Spain;µg/m³;3.0;2024-01-29T20:00:00+01:00;Spain
ES;Araba/Álava;ES1489A;42.8752777694645, -3.2313888800000004;PM2.5;EEA Spain;µg/m³;14.0;2024-01-29T20:00:00+01:00;Spain
ES;Araba/Álava;ES1502A;42.8547222194646, -2.68055555;CO;EEA Spain;µg/m³;200.0;2024-01-29T20:00:00+01:00;Spain
ES;;ES1790A;42.542777769465, -6.58472222;O3;EEA Spain;µg/m³;28.0;2023-02-02T00:00:00+01:00;Spain
ES;;ES1740A;42.8122199994646, -1.64;NO2;EEA Spain;µg/m³;22.0;2020-09-12T13:00:00+02:00;Spain
CN;;监测站;34.3547, 107.1431;NO2;ChinaAQIData;µg/m³;15.0;2021-08-08T10:00:00+02:00;China
CN;;监测站;36.881, 118.746;PM10;ChinaAQIData;µg/m³;79.0;2021-08-09T13:00:00+02:00;China
CN;;省外办;28.684300000000004, 115.8931;SO2;ChinaAQIData;µg/m³;4.0;2021-08-09T13:00:00+02:00;China
CN;;省林业公司;28.7003, 115.8886;SO2;ChinaAQIData;µg/m³;1.0;2021-08-09T13:00:00+02:00;China
CN;;睦岗子站;23.0706, 112.4267;O3;ChinaAQIData;µg/m³;57.0;2021-08-09T13:00:00+02:00;China
CN;;矿院;36.5713, 114.4918;SO2;ChinaAQIData;µg/m³;6.0;2021-08-09T13:00:00+02:00;China
CN;;矿院;36.5713, 114.4918;PM10;ChinaAQIData;µg/m³;52.0;2021-08-09T13:00:00+02:00;China
CN;;科右前旗环保局;46.074099999999994, 121.95039999999999;O3;ChinaAQIData;µg/m³;87.0;2021-08-09T13:00:00+02:00;China
CN;;高明孔堂;22.8678, 112.8383;SO2;ChinaAQIData;µg/m³;4.0;2021-08-09T13:00:00+02:00;China
CN;;红声器材厂;27.080299999999998, 114.9754;PM10;ChinaAQIData;µg/m³;47.0;2021-08-09T13:00:00+02:00;China
CN;;红果子镇惠新街;39.1325, 106.70990000000002;O3;ChinaAQIData;µg/m³;152.0;2021-08-09T13:00:00+02:00;China
CN;;纺织城;34.257200000000005, 109.05999999999999;CO;ChinaAQIData;µg/m³;500.0;2021-08-09T13:00:00+02:00;China
CN;;纺织城;34.257200000000005, 109.05999999999999;PM10;ChinaAQIData;µg/m³;41.0;2021-08-09T13:00:00+02:00;China
CN;;鼓浪屿;24.4444, 118.0661;NO2;ChinaAQIData;µg/m³;7.0;2021-08-09T13:00:00+02:00;China
CN;;老城;32.4444, 105.82100000000001;PM10;ChinaAQIData;µg/m³;14.0;2021-08-09T13:00:00+02:00;China
CN;;龙湾;27.974699999999995, 120.76;PM10;ChinaAQIData;µg/m³;46.0;2021-08-09T13:00:00+02:00;China
CN;;艺术中心;41.1551, 80.2613;SO2;ChinaAQIData;µg/m³;7.0;2021-08-09T13:00:00+02:00;China
CN;;茶园;29.4906, 106.6349;O3;ChinaAQIData;µg/m³;96.0;2021-08-09T13:00:00+02:00;China
CN;;草场门;32.0551, 118.7538;NO2;ChinaAQIData;µg/m³;36.0;2021-08-09T13:00:00+02:00;China
CN;;草场门;32.0551, 118.7538;SO2;ChinaAQIData;µg/m³;12.0;2021-08-09T13:00:00+02:00;China
CN;;莲花;32.4625, 119.9189;O3;ChinaAQIData;µg/m³;161.0;2021-08-09T13:00:00+02:00;China
CN;;莲都小学;28.4586, 119.93000000000002;CO;ChinaAQIData;µg/m³;400.0;2021-08-09T13:00:00+02:00;China
CN;;黄河新村;34.27609999999999, 117.17899999999999;O3;ChinaAQIData;µg/m³;138.0;2021-08-09T13:00:00+02:00;China
CN;;虹口;31.3008, 121.467;PM10;ChinaAQIData;µg/m³;40.0;2021-08-09T13:00:00+02:00;China
CN;;高新区;32.89769999999999, 117.3145;CO;ChinaAQIData;µg/m³;700.0;2021-08-09T13:00:00+02:00;China
CN;;衢州学院;28.9808, 118.86210000000001;O3;ChinaAQIData;µg/m³;199.0;2021-08-09T13:00:00+02:00;China
CN;;西山森林公园(对照点);24.960800000000003, 102.62509999999999;NO2;ChinaAQIData;µg/m³;12.0;2021-08-09T13:00:00+02:00;China
CN;;西藏大学;29.6541, 91.1774;SO2;ChinaAQIData;µg/m³;7.0;2021-08-09T13:00:00+02:00;China
CN;;西郊化工站;37.5436, 121.3181;SO2;ChinaAQIData;µg/m³;11.0;2021-08-09T13:00:00+02:00;China
CN;;财苑宾馆;28.2475, 117.0311;O3;ChinaAQIData;µg/m³;132.0;2021-08-09T13:00:00+02:00;China
CN;;跃进路;39.08769999999999, 117.307;O3;ChinaAQIData;µg/m³;232.0;2021-08-09T13:00:00+02:00;China
CN;;路桥田洋王;28.577300000000005, 121.377;PM10;ChinaAQIData;µg/m³;42.0;2021-08-09T13:00:00+02:00;China
CN;;迈皋桥;32.10649999999999, 118.8086;PM10;ChinaAQIData;µg/m³;48.0;2021-08-09T13:00:00+02:00;China
CN;;高岭;21.6828, 110.8592;SO2;ChinaAQIData;µg/m³;10.0;2021-08-09T13:00:00+02:00;China
CN;;黄巷;31.6219, 120.27499999999999;PM10;ChinaAQIData;µg/m³;84.0;2021-08-09T13:00:00+02:00;China
CN;;金鼎山;25.0669, 102.6742;SO2;ChinaAQIData;µg/m³;16.0;2021-08-09T13:00:00+02:00;China
CN;;铜仁卫校;27.734399999999997, 109.1839;CO;ChinaAQIData;µg/m³;500.0;2021-08-09T13:00:00+02:00;China
CN;;长安区;34.15460000000001, 108.90599999999999;NO2;ChinaAQIData;µg/m³;10.0;2021-08-09T13:00:00+02:00;China
CN;;长江旅游区(对照点);22.4853, 113.4411;NO2;ChinaAQIData;µg/m³;11.0;2021-08-09T13:00:00+02:00;China
CN;;阿城会宁;45.5419, 126.979;PM10;ChinaAQIData;µg/m³;31.0;2021-08-09T13:00:00+02:00;China
CN;;阿里藏医院;32.5028, 80.0903;PM10;ChinaAQIData;µg/m³;28.0;2021-08-09T13:00:00+02:00;China
CN;;阿里监测站;32.5, 80.1161;SO2;ChinaAQIData;µg/m³;7.0;2021-08-09T13:00:00+02:00;China
CN;;雨花区环保局;28.1322, 113.01779999999998;O3;ChinaAQIData;µg/m³;154.0;2021-08-09T13:00:00+02:00;China
CN;;雪浪;31.486699999999995, 120.269;PM2.5;ChinaAQIData;µg/m³;22.0;2021-08-09T13:00:00+02:00;China
CN;;零陵区环保局;26.233100000000004, 111.6236;CO;ChinaAQIData;µg/m³;800.0;2021-08-09T13:00:00+02:00;China
CN;;雷达站;39.6363, 118.13099999999999;CO;ChinaAQIData;µg/m³;400.0;2021-08-09T13:00:00+02:00;China
CN;;青原区法院;27.0968, 115.00929999999998;PM10;ChinaAQIData;µg/m³;35.0;2021-08-09T13:00:00+02:00;China
CN;;青杠林路;29.342700000000004, 104.72000000000001;PM2.5;ChinaAQIData;µg/m³;14.0;2021-08-09T13:00:00+02:00;China
CN;;龙华路环保局宿舍;20.0356, 110.33;O3;ChinaAQIData;µg/m³;96.0;2021-08-09T13:00:00+02:00;China
CN;;龙华路环保局宿舍;20.0356, 110.33;SO2;ChinaAQIData;µg/m³;4.0;2021-08-09T13:00:00+02:00;China
CN;;龙岗;22.7244, 114.2283;SO2;ChinaAQIData;µg/m³;3.0;2021-08-09T13:00:00+02:00;China
CN;;Chuzhou Jian Ce Zhan;32.30610000000001, 118.31579999999998;SO2;Chuzhou;µg/m³;20.0;2019-03-08T05:00:00+01:00;China
CN;;新钢氧气厂;27.804200000000005, 114.91190000000002;CO;ChinaAQIData;µg/m³;1100.0;2019-03-01T09:00:00+01:00;China
CN;;科融环保;30.3055, 112.2887;PM10;ChinaAQIData;µg/m³;104.0;2018-12-19T22:00:00+01:00;China
CN;;淮阴区监测站;33.627, 119.0122;CO;ChinaAQIData;µg/m³;1000.0;2018-12-13T11:00:00+01:00;China
CN;;宿豫区环保局;33.9506, 118.3214;PM10;ChinaAQIData;µg/m³;88.0;2018-12-06T09:00:00+01:00;China
CN;;Suzhou Jian Ce Lou;33.6481, 116.9765;O3;Suzhou;µg/m³;48.0;2018-12-04T17:00:00+01:00;China
CO;Bello;BEL-USBV - Universidad San Buenaventura;6.3306971, -75.5686722;PM10;Medellin;µg/m³;39.0;2024-03-11T05:00:00+01:00;Colombia
CO;;Guaymaral;4.78374, -74.04417;PM10;Bogota;µg/m³;30.0;2022-04-01T07:00:00+02:00;Colombia
CO;;Jazmin;4.6085, -74.11494444444442;CO;Bogota;ppm;0.566722;2022-04-01T07:00:00+02:00;Colombia
CO;;Usaquen;4.70939, -74.03199;CO;Bogota;ppm;0.307639;2022-04-01T07:00:00+02:00;Colombia
CO;;MED-EXSA - Exito San Antonio - Medellin;6.2493334, -75.5702515;PM10;Medellin;µg/m³;59.0;2019-10-24T22:00:00+02:00;Colombia
CY;National Network for Ambient Air Quality Monitoring in Cyprus;NET-CY001A;35.12694168, 33.33166504;NO;EEA Cyprus;µg/m³;2.269419;2024-03-11T06:00:00+01:00;Cyprus
CY;Ορμήδια - Βιομηχανικός Σταθμός;Ormidia - Industrial Station;34.9923, 33.779;NO2;Republic of Cyprus Department of Labor Inspection;µg/m³;8.34068;2024-03-11T06:00:00+01:00;Cyprus
BE;;BELR833;51.3276588718917, 4.36226059320037;NO2;EEA Belgium;µg/m³;10.0;2021-01-06T02:00:00+01:00;Belgium
BE;;Escautpont;50.420270857658636, 3.551812869268811;PM10;EEA France;µg/m³;19.2;2017-07-18T20:00:00+02:00;Belgium
BE;;42R841 - MECHELEN;51.002525968782635, 4.469321036547789;PM10;EEA Belgium;µg/m³;30.7;2017-01-06T11:00:00+01:00;Belgium
BE;;42R841 - MECHELEN;51.002525968782635, 4.469321036547789;NO2;EEA Belgium;µg/m³;44.5;2017-01-06T11:00:00+01:00;Belgium
BG;National air network;NET-BG001A;43.224389, 27.915733;NO2;EEA Bulgaria;µg/m³;30.43;2024-03-11T08:00:00+01:00;Bulgaria
BG;National air network;NET-BG001A;42.669796999999996, 23.268403000000003;CO;EEA Bulgaria;µg/m³;830.0;2024-03-11T08:00:00+01:00;Bulgaria
BG;National air network;NET-BG001A;42.001932999999994, 23.097822;O3;EEA Bulgaria;µg/m³;34.77;2024-03-11T08:00:00+01:00;Bulgaria
BG;National air network;NET-BG001A;42.456622, 27.420967000000008;NO2;EEA Bulgaria;µg/m³;28.8;2024-03-11T08:00:00+01:00;Bulgaria
BG;National air network;NET-BG001A;42.61033499999999, 23.032191;CO;EEA Bulgaria;µg/m³;670.0;2024-03-11T08:00:00+01:00;Bulgaria
BG;National air network;NET-BG001A;43.26820599999999, 26.938439;NO;EEA Bulgaria;µg/m³;6.51;2024-03-11T08:00:00+01:00;Bulgaria
BM;N/A;Rangoon;16.8256, 96.1445;PM2.5;AirNow;µg/m³;17.0;2023-05-31T02:30:00+02:00;Bermuda
BR;Rio de Janeiro;Campo Grande;-22.8862, -43.5567;NO;rio-city-hall;µg/m³;12.97;2024-03-14T10:00:00+01:00;Brazil
BR;Rio de Janeiro;Pedra de Guaratiba;-23.0044, -43.6291;O3;rio-city-hall;µg/m³;6.75;2024-03-14T10:00:00+01:00;Brazil
BR;Rio de Janeiro;Irajá;-22.8316, -43.3269;NOX;rio-city-hall;µg/m³;11.17;2024-03-14T10:00:00+01:00;Brazil
BR;Carapicuíba;Carapicuíba;-23.53139503, -46.83577973;NO2;Sao Paulo CETESB;µg/m³;35.0;2017-10-27T20:00:00+02:00;Brazil
BR;Cerqueira César;Cerqueira César;-23.55354256, -46.67270477;CO;Sao Paulo CETESB;ppm;0.6;2023-04-05T17:00:00+02:00;Brazil
BR;São José dos Campos;S.José Campos-Jd.Satelite;-23.22364548, -45.8908;PM2.5;Sao Paulo CETESB;µg/m³;13.0;2023-03-31T17:00:00+02:00;Brazil
BR;São Paulo;Santo Amaro;-23.65497723, -46.70999838;O3;Sao Paulo CETESB;µg/m³;104.0;2023-04-05T17:00:00+02:00;Brazil
BR;São José do Rio Preto;São José do Rio Preto;-20.78468928, -49.39827779;PM10;Sao Paulo CETESB;µg/m³;38.0;2023-04-05T17:00:00+02:00;Brazil
CA;QUEBEC;Longueuil;45.5231, -73.4939;O3;AirNow;ppm;0.029;2024-03-14T09:00:00+01:00;Canada
CA;QUEBEC;Tingwick;45.9075, -71.9492;PM2.5;AirNow;µg/m³;3.1;2024-03-14T09:00:00+01:00;Canada
CA;ALBERTA;Carrot Creek;53.6072, -115.8769;O3;AirNow;ppm;0.028;2024-03-14T09:00:00+01:00;Canada
CA;PRINCE EDWARD ISLAND;CHARLOTTETOWN;46.2406, -63.1306;O3;AirNow;ppm;0.039;2024-03-14T09:00:00+01:00;Canada
CA;NOVA SCOTIA;PICTOU;45.681744, -62.696575;NO;AirNow;ppm;0.0003;2024-03-14T09:00:00+01:00;Canada
CA;QUEBEC;Trois-Rivi�res - Cap;46.362425, -72.510042;PM2.5;AirNow;µg/m³;4.6;2024-03-14T09:00:00+01:00;Canada
CA;BRITISH COLUMBIA;Abbotsford Airport;49.021505999999995, -122.326556;CO;AirNow;ppm;0.2;2024-03-14T09:00:00+01:00;Canada
CA;QUEBEC;Chapais;49.8222, -74.9764;O3;AirNow;ppm;0.019;2024-03-14T09:00:00+01:00;Canada
CA;QUEBEC;Qu�bec - Coll�ge St-;46.7969, -71.2461;PM2.5;AirNow;µg/m³;3.2;2024-03-14T09:00:00+01:00;Canada
CA;QUEBEC;Terrebonne - Parc Va;45.70476, -73.65776;PM2.5;AirNow;µg/m³;4.0;2024-03-14T09:00:00+01:00;Canada
CA;N/A;Cranbrook Muriel Bax;49.507103, -115.753682;NO;AirNow;ppm;0.0005;2024-03-14T09:00:00+01:00;Canada
CA;BRITISH COLUMBIA;Vancouver Airport;49.18639000000001, -123.15221999999997;PM2.5;AirNow;µg/m³;3.7;2024-03-14T09:00:00+01:00;Canada
CA;BRITISH COLUMBIA;SQUAMISH ELEMENTARY;49.70516, -123.15133;O3;AirNow;ppm;0.004;2024-03-14T09:00:00+01:00;Canada
CA;BRITISH COLUMBIA;Chilliwack;49.156110000000005, -121.94056;PM10;AirNow;µg/m³;6.0;2024-02-20T20:00:00+01:00;Canada
CA;NOVA SCOTIA;SYDNEY;46.142317, -60.172575;CO;AirNow;ppm;0.1;2024-03-14T09:00:00+01:00;Canada
CA;NOVA SCOTIA;JOHNSTON BUILDING -;44.647175, -63.573689;O3;AirNow;ppm;0.034;2024-03-14T09:00:00+01:00;Canada
CA;;Red Mountain Rd, Silverton;49.9340719, -117.3513185;RELATIVEHUMIDITY;airgradient;%;52.53809515635172;2024-03-14T00:00:00+01:00;Canada
CA;;Linden Woods, Winnipeg;49.832303, -97.190747;RELATIVEHUMIDITY;airgradient;%;69.3583329518636;2024-03-14T00:00:00+01:00;Canada
CA;;AQ-Toronto-Annex;43.6692007, -79.408185;TEMPERATURE;airgradient;c;4.7774999141693115;2024-03-14T00:00:00+01:00;Canada
CA;ONTARIO;Brantford;43.138611, -80.292639;NO;AirNow;ppm;0.0;2024-03-13T10:00:00+01:00;Canada
CA;N/A;Milton;43.52965, -79.862449;NO2;AirNow;ppm;0.013;2024-03-13T10:00:00+01:00;Canada
CA;ONTARIO;London;42.974461, -81.200858;NO;AirNow;ppm;0.001;2024-03-13T10:00:00+01:00;Canada
CA;ONTARIO;Guelph;43.551611, -80.264167;NO2;AirNow;ppm;0.007;2024-03-13T10:00:00+01:00;Canada
CA;ONTARIO;Guelph;43.551611, -80.264167;O3;AirNow;ppm;0.029;2024-03-13T10:00:00+01:00;Canada
CA;ONTARIO;Sarnia;42.990263, -82.395341;SO2;AirNow;ppm;0.0;2024-03-13T10:00:00+01:00;Canada
CA;N/A;Toronto Downtown;43.64543, -79.38908;NO2;AirNow;ppm;0.038;2024-03-13T10:00:00+01:00;Canada
CA;N/A;Fort MacKay West;56.9967, -111.5926;O3;AirNow;ppm;0.039;2024-03-13T09:00:00+01:00;Canada
CA;ONTARIO;North Bay;46.32255, -79.449444;NO2;AirNow;ppm;0.002;2024-03-13T10:00:00+01:00;Canada
CA;ONTARIO;Belleville;44.150528, -77.3955;NO2;AirNow;ppm;0.006;2024-03-13T10:00:00+01:00;Canada
CA;ALBERTA;Caroline;51.95, -114.7;PM2.5;AirNow;µg/m³;0.6;2024-03-13T10:00:00+01:00;Canada
CA;ONTARIO;St. Catharines;43.160056, -79.23475;NO2;AirNow;ppm;0.004;2024-03-13T10:00:00+01:00;Canada
CA;NEWFOUNDLAND;MacPherson Avenue -;48.95224000000001, -57.922070000000005;NO;AirNow;ppm;0.0006;2024-01-30T12:30:00+01:00;Canada
CA;ONTARIO;Peterborough;44.3, -78.35;NO2;AirNow;ppm;0.003;2023-07-17T18:00:00+02:00;Canada
CA;ONTARIO;Kitchener;43.4419, -80.5044;NO2;AirNow;ppm;0.002;2023-07-17T18:00:00+02:00;Canada
CA;;Stukely;45.3656, -72.2656;O3;AirNow;ppm;0.021;2016-09-12T17:00:00+02:00;Canada
CH;;CH0041A;46.9763828250552, 7.47871728542173;O3;EEA Switzerland;µg/m³;54.6271;2021-05-18T08:00:00+02:00;Switzerland
CL;Copiapó;Paipote;-27.4134, -70.271393;SO2;Chile - SINCA;µg/m³;13.07;2024-03-01T08:00:00+01:00;Chile
CL;Puchuncaví;Los Maitenes;-32.764139, -71.454494;CO;Chile - SINCA;µg/m³;237.49;2021-08-20T23:00:00+02:00;Chile
CL;Quintero;Valle Alegre;-32.807512, -71.436274;NO2;Chile - SINCA;µg/m³;7.2;2021-08-20T23:00:00+02:00;Chile
CL;Concón;Concón;-32.924568, -71.515399;NO2;Chile - SINCA;µg/m³;29.52;2021-08-20T23:00:00+02:00;Chile
CL;Huasco;SM1;-28.500572964292, -71.254313682556;SO2;Chile - SINCA;µg/m³;19.62;2024-03-01T07:00:00+01:00;Chile
CL;Nacimiento;Lautaro;-37.508937992394, -72.656092617752;NO2;Chile - SINCA;µg/m³;8.37;2021-08-20T22:00:00+02:00;Chile
CL;Laja;Laja;-37.267803138651, -72.710695266724;PM10;Chile - SINCA;µg/m³;46.0;2024-03-01T07:00:00+01:00;Chile
CL;Calama;Nueva ChiuChiu;-22.342971402789, -68.648661344727;PM10;Chile - SINCA;µg/m³;390.0;2024-02-29T08:00:00+01:00;Chile
CL;Freirina;SM8;-28.507409284386, -71.081571711987;SO2;Chile - SINCA;µg/m³;15.63;2024-03-01T07:00:00+01:00;Chile
CL;El Bosque;El Bosque;-33.547099645619, -70.666204101852;O3;Chile - SINCA;µg/m³;7.36;2021-08-20T21:00:00+02:00;Chile
CL;Valparaíso;Valparaiso;-33.049743798096, -71.614167231712;NO2;Chile - SINCA;µg/m³;0.0;2017-06-28T17:00:00+02:00;Chile
CL;Valparaíso;Valparaiso;-33.049743798096, -71.614167231712;CO;Chile - SINCA;µg/m³;0.0;2017-06-28T17:00:00+02:00;Chile
CL;Rancagua;Rancagua I;-34.162314609087, -70.713919225517;PM10;Chile - SINCA;µg/m³;41.0;2024-02-29T20:00:00+01:00;Chile
CL;Los Angeles;21 de mayo;-37.471182288689, -72.36146284977;PM10;Chile - SINCA;µg/m³;35.0;2024-02-29T20:00:00+01:00;Chile
CL;Puente Alto;Puente Alto;-33.591390623022, -70.594788;O3;Chile - SINCA;µg/m³;2.7;2021-08-20T23:00:00+02:00;Chile
CL;Chillán;Puren;-36.616167751711, -72.093040558483;SO2;Chile - SINCA;µg/m³;0.0;2017-06-28T18:00:00+02:00;Chile
CL;Chillán;Puren;-36.616167751711, -72.093040558483;PM2.5;Chile - SINCA;µg/m³;14.0;2024-02-29T20:00:00+01:00;Chile
